station_name,station_number,lat,lon,elev_m,utc_offset,koeppen,climate_region,tract_geoid10,urbanicity,cbsa_code,cbsa_name,lsad10
NC_NORTH-WILKESBORO,723165,36.223,-81.098,396,-5,Cfa,Mixed-Humid,37193960300,rural,35900,"North Wilkesboro, NC Micro Area",M2
NC_NORTHEASTERN-RGNL-AP,723074,36.028,-76.567,6,-5,Cfa,Mixed-Humid,37041930102,rural,,,
NC_OXFORD-HENDERSON,720288,36.361,-78.529,160,-5,Cfa,Mixed-Humid,37077970200,rural,,,
NC_PINEY-ISLAND,723062,35.02,-76.46,5,-5,Cfa,Hot-Humid,37031970102,rural,33980,"Morehead City, NC Micro Area",M2
NC_PITT-GREENVILLE-AP,723065,35.633,-77.383,7,-5,Cfa,Mixed-Humid,37147000800,suburban/small town,24780,"Greenville, NC Metro Area",M1
NC_REIDSVILLE-SHILOH,742077,36.437,-79.851,211,-5,Cfa,Mixed-Humid,37157040602,rural,24660,"Greensboro-High Point, NC Metro Area",M1
NC_RICHMOND-CO-AP,722243,34.891,-79.759,109,-5,Cfa,Mixed-Humid,37153970800,rural,40460,"Rockingham, NC Micro Area",M2
NC_ROCKY-MOUNT-WILSON,723068,35.85,-77.895,45,-5,Cfa,Mixed-Humid,37127011200,rural,40580,"Rocky Mount, NC Metro Area",M1
NC_ROWAN-CO-AP,723156,35.646,-80.52,235,-5,Cfa,Mixed-Humid,37159051204,lower density urban,41580,"Salisbury, NC Micro Area",M2
NC_ROXBORO,722193,36.285,-78.984,185,-5,Cfa,Mixed-Humid,37145920602,rural,20500,"Durham-Chapel Hill, NC Metro Area",M1
NC_RUTHERFORDTON,723144,35.428,-81.935,328,-5,Cfa,Mixed-Humid,37161960100,rural,22580,"Forest City, NC Micro Area",M2
NC_SANFORD,722201,35.582,-79.101,75,-5,Cfa,Mixed-Humid,37105030701,rural,41820,"Sanford, NC Micro Area",M2
NC_SHELBY-MUNI,720277,35.256,-81.601,258,-5,Cfa,Mixed-Humid,37045951503,rural,43140,"Shelby, NC Micro Area",M2
NC_SILER-CITY-MUNI,720968,35.704,-79.504,187,-5,Cfa,Mixed-Humid,37037020300,rural,20500,"Durham-Chapel Hill, NC Metro Area",M1
NC_SOUTHERN-PINES(AWOS),723143,35.237,-79.391,140,-5,Cfa,Mixed-Humid,37125950502,rural,43860,"Southern Pines-Pinehurst, NC Micro Area",M2
NC_STATESVILLE-MUNI-AI,723055,35.765,-80.957,294,-5,Cfa,Mixed-Humid,37097061104,rural,44380,"Statesville-Mooresville, NC Micro Area",M2
NC_TARBORO-EDGECOMBE-AP,720864,35.937,-77.547,16,-5,Cfa,Mixed-Humid,37065021100,rural,40580,"Rocky Mount, NC Metro Area",M1
NC_WARREN-FLD-AP,746925,35.57,-77.05,11,-5,Cfa,Mixed-Humid,37013930400,rural,47820,"Washington, NC Micro Area",M2
NC_WHITEVILLE,720274,34.273,-78.715,29,-5,Cfa,Hot-Humid,37047931000,rural,,,
NC_WILMINGTON-IAP,723020,34.267,-77.9,7,-5,Cfa,Hot-Humid,37129980100,lower density urban,48900,"Wilmington, NC Metro Area",M1
NC_WINSTON-SALEM-REYNOLDS-AP,723193,36.133,-80.224,291,-5,Cfa,Mixed-Humid,37067001602,lower density urban,49180,"Winston-Salem, NC Metro Area",M1
ND_ALPHA-(BALFOUR),721011,47.967,-100.581,482,-6,Dfb,Cold & Very Cold,38049955900,rural,33500,"Minot, ND Micro Area",M2
ND_BARNES-CO-MUNI,720911,46.942,-98.018,427,-6,Dfb,Cold & Very Cold,38003968000,rural,,,
ND_BEACH-AP,720854,46.925,-103.982,840,-7,BSk,Cold & Very Cold,38033962900,rural,,,
ND_BRAVO-VELVA,721012,47.909,-100.927,588,-6,Dfb,Cold & Very Cold,38049955900,rural,33500,"Minot, ND Micro Area",M2
ND_CANDO-MUNI-AP,720858,48.48,-99.236,450,-6,Dfb,Cold & Very Cold,38095951500,rural,,,
ND_CARRINGTON-MUNI-AP,720737,47.451,-99.151,490,-6,Dfb,Cold & Very Cold,38031959600,rural,,,
ND_CAVALIER-MUNI-AP,720855,48.784,-97.632,272,-6,Dfb,Cold & Very Cold,38067950300,rural,,,
ND_CHARLIE-RUSO,721013,47.714,-101.01,598,-6,Dfb,Cold & Very Cold,38055961000,rural,,,
ND_CROSBY-MUNI-AP,720861,48.929,-103.297,594,-6,Dfb,Cold & Very Cold,38023954500,rural,,,
ND_DELTA-MAX,721014,47.795,-101.299,631,-6,Dfb,Cold & Very Cold,38055961000,rural,,,
ND_DEVILS-LAKE-MUNI,727573,48.117,-98.9,439,-6,Dfb,Cold & Very Cold,38071957800,rural,,,
ND_DICKINSON-T-ROOSEVELT,727630,46.8,-102.797,787,-7,Dfb,Cold & Very Cold,38089963900,rural,19860,"Dickinson, ND Micro Area",M2
ND_ECHO-RYDER,721015,47.751,-101.674,640,-6,Dfb,Cold & Very Cold,38055961000,rural,,,
ND_GARRISON,727677,47.646,-101.441,582,-6,Dfb,Cold & Very Cold,38055961000,rural,,,
ND_GLEN-ULLIN-RGNL,720895,46.813,-101.86,636,-6,Dfb,Cold & Very Cold,38059020500,rural,13900,"Bismarck, ND Metro Area",M1
ND_GOLF-PLAZA,721017,48.12,-101.96,643,-6,Dfb,Cold & Very Cold,38061955200,rural,,,
ND_GRAND-FORKS-AFB,727575,47.967,-97.4,278,-6,Dfb,Cold & Very Cold,38035011900,rural,24220,"Grand Forks, ND-MN Metro Area",M1
ND_GRAND-FORKS-IAP,727570,47.943,-97.183,255,-6,Dfb,Cold & Very Cold,38035011700,rural,24220,"Grand Forks, ND-MN Metro Area",M1
ND_GWINNER-ROGER-MELROE-FIELD,720491,46.217,-97.633,386,-6,Cfa,Cold & Very Cold,38081974000,rural,,,
ND_HETTINGER,727584,46.011,-102.652,823,-7,Dwb,Cold & Very Cold,38001965600,rural,,,
ND_HOTEL-PARSHALL,721018,47.974,-102.223,578,-6,Dfb,Cold & Very Cold,38061940300,rural,,,
ND_HUTSON-FIELD-AP,720865,48.405,-97.371,251,-6,Dfb,Cold & Very Cold,38099957900,rural,,,
ND_INDIA-PALERMO,721019,48.345,-102.304,678,-6,Dfb,Cold & Very Cold,38061955200,rural,,,
ND_JAMESTOWN-MUNI-AP,727535,46.926,-98.67,455,-6,Dfb,Cold & Very Cold,38093967300,rural,27420,"Jamestown, ND Micro Area",M2
ND_JULIET-DONNYBROOK,721021,48.412,-101.892,670,-6,Dfb,Cold & Very Cold,38101011000,rural,33500,"Minot, ND Micro Area",M2
ND_KILO-DONNYBROOK-2,721022,48.551,-102.12,693,-6,Dfb,Cold & Very Cold,38101011000,rural,33500,"Minot, ND Micro Area",M2
ND_LIMA-BOWBELLS,721023,48.789,-102.269,601,-6,Dfb,Cold & Very Cold,38013953300,rural,,,
ND_LINTON-MUNI,720933,46.218,-100.245,542,-6,Dfb,Cold & Very Cold,38029966500,rural,,,
ND_MANDAN-MUNI-AP,720871,46.768,-100.894,593,-6,Dfb,Cold & Very Cold,38059020300,suburban/small town,13900,"Bismarck, ND Metro Area",M1
ND_MERCER-CO-RGNL-AP,720866,47.29,-101.581,553,-7,Dfb,Cold & Very Cold,38057961800,rural,,,
ND_MIKE-(KENMARE),721024,48.673,-101.882,569,-6,Dfb,Cold & Very Cold,38101011000,rural,33500,"Minot, ND Micro Area",M2
ND_MINOT-AFB,727675,48.417,-101.35,508,-6,Dfb,Cold & Very Cold,38101010900,suburban/small town,33500,"Minot, ND Micro Area",M2
ND_MINOT-FAA-AP,727676,48.252,-101.269,505,-6,Dfb,Cold & Very Cold,38101010200,suburban/small town,33500,"Minot, ND Micro Area",M2
ND_NOVEMBER-MOHALL,721025,48.76,-101.592,516,-6,Dfb,Cold & Very Cold,38075952900,rural,33500,"Minot, ND Micro Area",M2
ND_OSCAR-ANTLER,721026,48.825,-101.283,466,-6,Dfb,Cold & Very Cold,38009952500,rural,,,
ND_ROLLA-MUNI-AP,720853,48.884,-99.621,555,-6,Dfb,Cold & Very Cold,38079951600,rural,,,
ND_RUGBY-MUNI-AP,720867,48.39,-100.024,472,-6,Dfb,Cold & Very Cold,38069956100,rural,,,
ND_STANLEY-MUNI-AP,720909,48.301,-102.406,684,-6,Dfb,Cold & Very Cold,38061955200,rural,,,
ND_TIOGA-MUNI-AP,720863,48.381,-102.898,691,-6,Dfb,Cold & Very Cold,38105953400,rural,48780,"Williston, ND Micro Area",M2
ND_WAHPETON,722004,46.244,-96.607,295,-6,Dfb,Cold & Very Cold,38077971000,suburban/small town,47420,"Wahpeton, ND-MN Micro Area",M2
ND_WALHALLA-MUNI,722857,48.941,-97.903,290,-6,Dfb,Cold & Very Cold,38067950200,rural,,,
ND_WATFORD-CITY-MUNI-AP,720868,47.796,-103.254,643,-6,Dfb,Cold & Very Cold,38053962400,rural,,,
NE_AINSWORTH-MUNI-AP,725556,42.577,-100.001,787,-6,Dfa,Cold & Very Cold,31017975000,rural,,,
NE_ALBION-AP,723441,41.73,-98.054,548,-6,Dfa,Cold & Very Cold,31011960100,rural,,,
NE_ALLIANCE-MUNI-AP,725635,42.057,-102.802,1196,-7,BSk,Cold & Very Cold,31013951300,rural,,,
NE_AURORA,725513,40.893,-97.997,548,-6,Dfa,Cold & Very Cold,31081969300,rural,,,
NE_BEATRICE-MUNI-AP,725515,40.301,-96.754,403,-6,Dfa,Cold & Very Cold,31067964800,rural,13100,"Beatrice, NE Micro Area",M2
NE_BELLEVUE-OFFUTT-AFB,725540,41.117,-95.917,319,-6,Dfa,Cold & Very Cold,31153010302,suburban/small town,36540,"Omaha-Council Bluffs, NE-IA Metro Area",M1
NE_BLAIR-MUNI-AP,720405,41.412,-96.109,395,-6,Dfa,Cold & Very Cold,31177050201,rural,36540,"Omaha-Council Bluffs, NE-IA Metro Area",M1
NE_BREWSTER-FLD-AP,725628,40.45,-99.339,702,-6,Dfa,Cold & Very Cold,31137967100,rural,,,
NE_BROKEN-BOW-MUNI,725555,41.437,-99.639,771,-6,Dfa,Cold & Very Cold,31041971700,rural,,,
NE_CHADRON-MUNI-AP,725636,42.837,-103.098,1003,-7,BSk,Cold & Very Cold,31045950600,rural,,,
NE_CHARLIE-GERING,720979,41.583,-103.667,1371,-7,BSk,Cold & Very Cold,31007954000,rural,42420,"Scottsbluff, NE Micro Area",M2
NE_COLUMBUS-MUNI,725565,41.448,-97.343,441,-6,Dfa,Cold & Very Cold,31141965400,rural,18100,"Columbus, NE Micro Area",M2
NE_DELTA-(KIMBALL),720981,41.367,-103.8,1546,-6,BSk,Cold & Very Cold,31105954500,rural,,,
NE_ECHO-(PINE-BLUFFS),720982,41.117,-103.983,1609,-6,BSk,Cold & Very Cold,31105954500,rural,,,
NE_FALLS-CITY-BRENNER,725533,40.079,-95.589,298,-6,Dfa,Cold & Very Cold,31147968600,rural,,,
NE_FOXTROT-(DIX),720983,41.367,-103.483,1453,-6,BSk,Cold & Very Cold,31105954500,rural,,,
NE_FREMONT-MUNI-AP,725564,41.449,-96.52,366,-6,Dfa,Cold & Very Cold,31053963900,suburban/small town,23340,"Fremont, NE Micro Area",M2
NE_GORDON-MUNICIPAL,725637,42.806,-102.175,1085,-7,Dfa,Cold & Very Cold,31161951600,rural,,,
NE_GRAND-IS-CENTRAL-NE-RGNL-A,725520,40.961,-98.313,561,-6,Dfa,Cold & Very Cold,31079000100,rural,24260,"Grand Island, NE Micro Area",M2
NE_HASTINGS-MUNI-AP,725525,40.6,-98.426,591,-6,Dfa,Cold & Very Cold,31001965900,rural,25580,"Hastings, NE Micro Area",M2
NE_HEBRON-MUNI-AP,722124,40.149,-97.587,449,-6,Dfa,Cold & Very Cold,31169963200,rural,,,
NE_HOTEL-(GURLEY),720985,41.317,-102.833,1262,-6,BSk,Cold & Very Cold,31033954800,rural,,,
NE_IMPERIAL-FAA-AP,725626,40.511,-101.624,996,-7,BSk,Cold & Very Cold,31029961900,rural,,,
NE_INDIA-(SIDNEY),720986,41.05,-102.867,1293,-6,BSk,Cold & Very Cold,31033954800,rural,,,
NE_KEARNEY-MUNI,725526,40.733,-99.0,649,-6,Dfa,Cold & Very Cold,31019969203,rural,28260,"Kearney, NE Micro Area",M2
NE_KILO-(DIX),720988,41.133,-103.483,1439,-6,BSk,Cold & Very Cold,31105954500,rural,,,
NE_KIMBALL-MUNI-APT,725665,41.189,-103.671,1491,-7,BSk,Cold & Very Cold,31105954500,rural,,,
NE_LEXINGTON-JIM-KELLY-FLD,725624,40.789,-99.771,733,-6,Dfa,Cold & Very Cold,31047968400,rural,30420,"Lexington, NE Micro Area",M2
NE_MCCOOK-RGNL-AP,725625,40.204,-100.59,779,-6,Dfa,Cold & Very Cold,31145963300,rural,,,
NE_MILLARD,720308,41.196,-96.112,319,-6,Dfa,Cold & Very Cold,31055007464,lower density urban,36540,"Omaha-Council Bluffs, NE-IA Metro Area",M1
NE_NEBRASKA-CITY,725541,40.606,-95.864,351,-6,Dfa,Cold & Very Cold,31131966600,rural,,,
NE_NORFOLK-KARL-STEFAN-MEM-AP,725560,41.98,-97.434,476,-6,Dfa,Cold & Very Cold,31119961100,rural,35740,"Norfolk, NE Micro Area",M2
NE_NORTH-PLATTE-RGNL-AP,725620,41.122,-100.669,841,-6,Dfa,Cold & Very Cold,31111959700,rural,35820,"North Platte, NE Micro Area",M2
NE_OGALLA-SEARLE-FLD,725621,41.119,-101.768,990,-7,BSk,Cold & Very Cold,31101000200,rural,,,
NE_ONEILL-BAKER-FIELD,725566,42.47,-98.688,619,-6,Dfa,Cold & Very Cold,31089974300,rural,,,
NE_ORD-SHARP-FIELD,725524,41.623,-98.949,627,-6,Dfa,Cold & Very Cold,31175971400,rural,,,
NE_PLATTSMOUTH-MUNI-AP,722291,40.948,-95.917,367,-6,Dfa,Cold & Very Cold,31025965600,rural,36540,"Omaha-Council Bluffs, NE-IA Metro Area",M1
NE_SCOTTSBLUFF-HEILIG-FIELD,725660,41.875,-103.601,1206,-7,BSk,Cold & Very Cold,31157953400,rural,42420,"Scottsbluff, NE Micro Area",M2
NE_SIDNEY-MUNI-AP,725610,41.099,-102.986,1306,-7,BSk,Cold & Very Cold,31033954800,rural,,,
NE_TEKAMAH(ASOS),725527,41.763,-96.18,312,-6,Dfa,Cold & Very Cold,31021963300,rural,,,
NE_THEDFORD-THOMAS-COU,722211,41.964,-100.569,888,-6,Dfa,Cold & Very Cold,31171957100,rural,,,
NE_VALENTINE-MILLER-FIELD,725670,42.859,-100.551,791,-6,Dfa,Cold & Very Cold,31031955800,rural,,,
NE_WAHOO-MUNI,720942,41.233,-96.6,373,-6,Dfa,Cold & Very Cold,31155968300,rural,36540,"Omaha-Council Bluffs, NE-IA Metro Area",M1
NE_WAYNE-MUNI-AP,722241,42.242,-96.983,434,-6,Dfa,Cold & Very Cold,31179978700,rural,,,
NE_YORK-MUNI,725512,40.894,-97.626,507,-6,Dfa,Cold & Very Cold,31185969700,rural,,,
NH_BERLIN-MUNI-AP,726160,44.576,-71.178,342,-5,Dfb,Cold & Very Cold,33007950300,rural,13620,"Berlin, NH-VT Micro Area",M2
NH_DILLANT-HOPKINS,726165,42.9,-72.267,146,-5,Dfb,Cold & Very Cold,33005970900,rural,28300,"Keene, NH Micro Area",M2
NH_JAFFREY-MUNI-AP,726163,42.807,-72.001,308,-5,Dfb,Cold & Very Cold,33005970500,rural,28300,"Keene, NH Micro Area",M2
NH_LACONIA-MUNI(AWOS),726155,43.567,-71.433,166,-5,Dfb,Cold & Very Cold,33001966401,rural,29060,"Laconia, NH Micro Area",M2
NH_LEBANON-MUNI-AP,726116,43.627,-72.305,168,-5,Dfb,Cold & Very Cold,33009961800,rural,30100,"Lebanon, NH-VT Micro Area",M2
NH_MANCHESTER-AP,743945,42.93,-71.436,69,-5,Dfb,Cold & Very Cold,33015980011,rural,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",M1
NH_MOUNT-WASHINGTON,726130,44.27,-71.303,1911,-5,Dfb,Cold & Very Cold,33007951000,rural,13620,"Berlin, NH-VT Micro Area",M2
NH_MT-WASHINGTON-RGNL-AP,726164,44.366,-71.552,319,-5,Dfb,Cold & Very Cold,33007951100,rural,13620,"Berlin, NH-VT Micro Area",M2
NH_NASHUA-BOIRE-FIELD,743946,42.783,-71.517,61,-5,Dfb,Cold & Very Cold,33011010200,suburban/small town,31700,"Manchester-Nashua, NH Metro Area",M1
NH_PEASE-INTL-TRADEPOR,726055,43.083,-70.817,30,-5,Dfb,Cold & Very Cold,33015107400,lower density urban,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",M1
NH_PLYMOUTH-MUNI-AP,742078,43.779,-71.754,153,-5,Dfb,Cold & Very Cold,33009961000,rural,30100,"Lebanon, NH-VT Micro Area",M2
NH_SKYHAVEN,726056,43.279,-70.924,100,-5,Dfb,Cold & Very Cold,33017084100,suburban/small town,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",M1
NJ_AEROFLEX-ANDOVER,724077,41.009,-74.736,176,-5,Dfb,Cold & Very Cold,34037373600,rural,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_ATLANTIC-CITY-IAP,724070,39.452,-74.567,17,-5,Cfa,Mixed-Humid,34001011702,suburban/small town,12100,"Atlantic City-Hammonton, NJ Metro Area",M1
NJ_BELMAR-FARMDALE,724084,40.183,-74.133,48,-5,Cfa,Mixed-Humid,34025808600,suburban/small town,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_CALDWELL-ESSEX-CO,724094,40.876,-74.283,52,-5,Cfa,Mixed-Humid,34013021601,suburban/small town,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_CAPE-MAY-CO,745966,39.008,-74.908,7,-5,Cfa,Mixed-Humid,34009021804,suburban/small town,36140,"Ocean City, NJ Metro Area",M1
NJ_LAKEHURST-NAS,724090,40.033,-74.35,30,-5,Cfa,Mixed-Humid,34029739100,suburban/small town,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_LINDEN-AP,720581,40.617,-74.25,7,-5,Cfa,Mixed-Humid,34039035400,lower density urban,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_MCGUIRE-AFB,724096,40.017,-74.6,39,-5,Cfa,Mixed-Humid,34005982111,suburban/small town,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1
NJ_MILLVILLE-MUNI-AP,724075,39.366,-75.078,17,-5,Cfa,Mixed-Humid,34011030501,suburban/small town,47220,"Vineland-Millville-Bridgeton, NJ Metro Area",M1
NJ_MORRISTOWN-MUNI,724097,40.8,-74.417,57,-5,Cfa,Cold & Very Cold,34027042100,lower density urban,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_OCEAN-CO-AP,720407,39.928,-74.292,25,-5,Cfa,Mixed-Humid,34029731204,suburban/small town,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_SOMERSET,722247,40.624,-74.669,30,-5,Cfa,Cold & Very Cold,34035052904,rural,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_ST-JERSEY-RGNL-AP,724074,39.941,-74.841,15,-5,Cfa,Mixed-Humid,34005703102,suburban/small town,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1
NJ_SUSSEX,740001,41.199,-74.626,127,-5,Dfb,Cold & Very Cold,34037371800,rural,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NJ_TETERBORO-AP,725025,40.859,-74.056,0,-5,Cfa,Cold & Very Cold,34003036100,lower density urban,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
NM_ALAMOGORDO-WHITE-SANDS,722693,32.84,-105.991,1280,-7,BSk,Hot-Dry & Mixed Dry,35035000500,rural,10460,"Alamogordo, NM Micro Area",M2
NM_ALBUQUERQUE-DOUBLE,723647,35.145,-106.795,1779,-7,BSk,Hot-Dry & Mixed Dry,35001940600,suburban/small town,10740,"Albuquerque, NM Metro Area",M1
NM_ALEXANDER-MUNI,720724,34.646,-106.836,158,-7,,Hot-Dry & Mixed Dry,35061971300,rural,10740,"Albuquerque, NM Metro Area",M1
NM_ANGEL-FIRE-AP,720411,36.422,-105.29,2554,-7,Dfb,Cold & Very Cold,35007950700,rural,,,
NM_ARTESIA,722676,32.853,-104.468,1079,-7,BSk,Hot-Dry & Mixed Dry,35015001000,rural,16100,"Carlsbad-Artesia, NM Micro Area",M2
NM_BISBEE-DOUGLAS-IAP,722720,31.458,-109.607,1247,-7,BSk,Hot-Dry & Mixed Dry,04003000500,rural,43420,"Sierra Vista-Douglas, AZ Micro Area",M2
NM_CARLSBAD-CAVERN-CITY-AP,722687,32.334,-104.258,990,-7,BWk,Hot-Dry & Mixed Dry,35015000700,rural,16100,"Carlsbad-Artesia, NM Micro Area",M2
NM_CLAYTON-MUNI-AIRPARK,723600,36.448,-103.154,1514,-7,BSk,Hot-Dry & Mixed Dry,35059950200,rural,,,
NM_CLINES-CORNERS,722677,35.003,-105.663,2158,-7,BSk,Cold & Very Cold,35057963600,rural,10740,"Albuquerque, NM Metro Area",M1
NM_CLOVIS-CANNON-AFB,722686,34.383,-103.317,1309,-7,BSk,Hot-Dry & Mixed Dry,35009000900,rural,17580,"Clovis, NM Micro Area",M2
NM_CLOVIS-MUNI(AWOS),722689,34.433,-103.083,1285,-7,BSk,Hot-Dry & Mixed Dry,35009000602,rural,17580,"Clovis, NM Micro Area",M2
NM_DEMING-MUNI,722725,32.259,-107.721,1311,-7,BSk,Hot-Dry & Mixed Dry,35029000100,rural,19700,"Deming, NM Micro Area",M2
NM_FARMINGTON-FOUR-CORNERS-RG,723658,36.744,-108.229,1676,-7,BSk,Cold & Very Cold,35045000401,suburban/small town,22140,"Farmington, NM Metro Area",M1
NM_GALLUP-SEN-CLARKE-FLD,723627,35.509,-108.793,1970,-7,BSk,Cold & Very Cold,35031945200,rural,23700,"Gallup, NM Micro Area",M2
NM_GRANT-CO-AP,722721,32.633,-108.167,1637,-7,BSk,Hot-Dry & Mixed Dry,35017964800,rural,43500,"Silver City, NM Micro Area",M2
NM_GRANTS-MILAN-MUNI-AP,723625,35.165,-107.902,1987,-7,BSk,Cold & Very Cold,35006974700,rural,24380,"Grants, NM Micro Area",M2
NM_HOBBS-LEA-CO,722688,32.693,-103.213,1114,-7,BSk,Hot-Dry & Mixed Dry,35025000702,rural,26020,"Hobbs, NM Micro Area",M2
NM_HOLLOMAN-AFB,747320,32.85,-106.1,1267,-7,BSk,Hot-Dry & Mixed Dry,35035000601,rural,10460,"Alamogordo, NM Micro Area",M2
NM_LAS-CRUCES-IAP,722695,32.283,-106.917,1357,-7,BWk,Hot-Dry & Mixed Dry,35013001500,suburban/small town,29740,"Las Cruces, NM Metro Area",M1
NM_LAS-VEGAS-MUNI-AP,723677,35.656,-105.139,2094,-7,BSk,Cold & Very Cold,35047957500,rural,29780,"Las Vegas, NM Micro Area",M2
NM_LOS-ALAMOS,723654,35.883,-106.283,2185,-7,Cfb,Cold & Very Cold,35028000400,rural,31060,"Los Alamos, NM Micro Area",M2
NM_MELROSE-GUNNERY-RANGE-NM,746380,34.295,-103.786,1326,-7,BSk,Hot-Dry & Mixed Dry,35041000401,rural,38780,"Portales, NM Micro Area",M2
NM_PAMPA,720313,35.613,-100.996,989,-7,BSk,Hot-Dry & Mixed Dry,48179950100,rural,37420,"Pampa, TX Micro Area",M2
NM_RATON,722678,36.742,-104.508,1936,-7,BSk,Cold & Very Cold,35007950500,rural,,,
NM_ROSWELL-INDUSTRIAL-AP,722680,33.307,-104.508,1104,-7,BSk,Hot-Dry & Mixed Dry,35005001101,rural,40740,"Roswell, NM Micro Area",M2
NM_SANTA-TERESA,723640,31.88,-106.703,125,-7,,Hot-Dry & Mixed Dry,35013001701,suburban/small town,29740,"Las Cruces, NM Metro Area",M1
NM_SIERRA-BLANCA-RGNL-AP,722683,33.45,-105.517,2075,-7,Csb,Hot-Dry & Mixed Dry,35027960400,rural,40760,"Ruidoso, NM Micro Area",M2
NM_SOCORRO-MUNI-AP,723620,34.067,-106.9,1485,-7,BSk,Hot-Dry & Mixed Dry,35053978302,suburban/small town,,,
NM_TAOS-MUNI-APT(AWOS),723663,36.45,-105.667,2161,-7,Dfb,Cold & Very Cold,35055940100,rural,45340,"Taos, NM Micro Area",M2
NM_TRUTH-OR-CONSEQ-MUNI-AP,722710,33.237,-107.268,1470,-7,BWk,Hot-Dry & Mixed Dry,35051962401,rural,,,
NM_TUCUMCARI-FAA-AP,723676,35.181,-103.601,1230,-7,BSk,Hot-Dry & Mixed Dry,35037958900,rural,,,
NV_AUSTIN-AP,720129,39.468,-117.197,1748,-8,Csb,Cold & Very Cold,32015000300,rural,,,
NV_BATTLE-MOUNTAIN,725835,40.612,-116.892,1373,-8,BSk,Cold & Very Cold,32015000300,rural,,,
NV_BOULDER-MUNI-AP,720741,35.947,-114.861,671,-8,BWh,Hot-Dry & Mixed Dry,32003005501,rural,29820,"Las Vegas-Paradise, NV Metro Area",M1
NV_CARSON-AP,720549,39.183,-119.733,1432,-8,Csb,Cold & Very Cold,32510000900,lower density urban,16180,"Carson City, NV Metro Area",M1
NV_CREECH-AFB,746141,36.583,-115.683,954,-8,BWk,Hot-Dry & Mixed Dry,32003005902,rural,29820,"Las Vegas-Paradise, NV Metro Area",M1
NV_ELKO-MUNI-AP,725825,40.824,-115.786,1540,-8,BSk,Cold & Very Cold,32007950900,suburban/small town,21220,"Elko, NV Micro Area",M2
NV_ELY-YELLAND-FIELD,724860,39.295,-114.847,1904,-8,BSk,Cold & Very Cold,32033970200,rural,,,
NV_EUREKA,724770,39.601,-116.006,1809,-8,BSk,Cold & Very Cold,32011000100,rural,21220,"Elko, NV Micro Area",M2
NV_FALLON-NAAS,724885,39.417,-118.717,1199,-8,BWk,Cold & Very Cold,32001950400,rural,21980,"Fallon, NV Micro Area",M2
NV_HAWTHORNE-MUNICIPAL,724856,38.544,-118.634,1284,-8,BSk,Cold & Very Cold,32021970700,rural,,,
NV_NORTH-LAS-VEGAS,724846,36.212,-115.194,667,-8,BWk,Hot-Dry & Mixed Dry,32003003616,lower density urban,29820,"Las Vegas-Paradise, NV Metro Area",M1
NV_RENO-TAHOE-IAP,724880,39.508,-119.768,1342,-8,Csb,Cold & Very Cold,32031980000,suburban/small town,39900,"Reno-Sparks, NV Metro Area",M1
NY_ALBANY-CO-AP,725180,42.747,-73.799,85,-5,Dfb,Cold & Very Cold,36001013703,lower density urban,10580,"Albany-Schenectady-Troy, NY Metro Area",M1
NY_BUFFALO-NIAGARA-IAP,725280,42.94,-78.736,216,-5,Dfb,Cold & Very Cold,36029010001,lower density urban,15380,"Buffalo-Niagara Falls, NY Metro Area",M1
NY_PORT-AUTH-DOWNTN-MANHATTAN,720553,40.701,-74.009,2,-5,Cfa,Mixed-Humid,36061000900,higher density urban,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",M1
OH_BURKE-LAKEFRONT,725245,41.526,-81.669,177,-5,Dfa,Cold & Very Cold,39035107101,lower density urban,17460,"Cleveland-Elyria-Mentor, OH Metro Area",M1
OH_CINCINNATI-MUNI-AP-LUNKI,724297,39.106,-84.416,144,-5,Cfa,Mixed-Humid,39061004702,lower density urban,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",M1
OH_COLUMBUS-PORT-COLUMBUS-IAP,724280,39.991,-82.877,246,-5,Cfa,Cold & Very Cold,39049980000,lower density urban,18140,"Columbus, OH Metro Area",M1
