climate_region,urbanicity,urbanicity_short,catchment_type,catchment_code,catchment_label,population_2010,housing_units_2010,population_density_sqmi,housing_unit_density_sqmi,housing_unit_coverage_percentile,population_density_percentile,population_coverage_percentile,location_score,selection_rank,selected,station_distance_miles,selected_station_name,selected_station_number,selected_station_lat,selected_station_lon,centroid_lat,centroid_lon
Cold & Very Cold,higher density urban,HDU,CBSA,10105,Cold & Very Cold HDU catchment 106 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,36,False,98.5,Cold HDU Climate Station 5 (demo),730105,44.12,-93.36,43.94,-93.14
Cold & Very Cold,higher density urban,HDU,CBSA,10106,Cold & Very Cold HDU catchment 107 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,30,False,110.0,Cold HDU Climate Station 6 (demo),730106,44.15,-93.39,43.97,-93.17
Cold & Very Cold,higher density urban,HDU,CBSA,10107,Cold & Very Cold HDU catchment 108 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,24,False,18.0,Cold HDU Climate Station 7 (demo),730107,44.18,-93.42,44.0,-93.2
Cold & Very Cold,higher density urban,HDU,CBSA,10108,Cold & Very Cold HDU catchment 109 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,18,False,29.5,Cold HDU Climate Station 1 (demo),730108,44.21,-93.45,44.03,-93.23
Cold & Very Cold,higher density urban,HDU,CBSA,10109,Cold & Very Cold HDU catchment 110 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,12,False,41.0,Cold HDU Climate Station 2 (demo),730109,44.24,-93.48,44.06,-93.26
Cold & Very Cold,higher density urban,HDU,CBSA,10110,Cold & Very Cold HDU catchment 111 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,6,False,52.5,Cold HDU Climate Station 3 (demo),730110,44.27,-93.51,44.09,-93.29
Cold & Very Cold,higher density urban,HDU,CBSA,10111,Cold & Very Cold HDU catchment 112 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,147,False,64.0,Cold HDU Climate Station 4 (demo),730111,44.3,-93.54,44.12,-93.32
Cold & Very Cold,higher density urban,HDU,CBSA,10112,Cold & Very Cold HDU catchment 113 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,140,False,75.5,Cold HDU Climate Station 5 (demo),730112,44.33,-93.57,44.15,-93.35
Cold & Very Cold,higher density urban,HDU,CBSA,10113,Cold & Very Cold HDU catchment 114 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,133,False,87.0,Cold HDU Climate Station 6 (demo),730113,44.36,-93.6,44.18,-93.38
Cold & Very Cold,higher density urban,HDU,CBSA,10114,Cold & Very Cold HDU catchment 115 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,126,False,98.5,Cold HDU Climate Station 7 (demo),730114,44.0,-93.24,43.82,-93.02
Cold & Very Cold,higher density urban,HDU,CBSA,10115,Cold & Very Cold HDU catchment 116 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,119,False,110.0,Cold HDU Climate Station 1 (demo),730115,44.03,-93.27,43.85,-93.05
Cold & Very Cold,higher density urban,HDU,CBSA,10116,Cold & Very Cold HDU catchment 117 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,112,False,18.0,Cold HDU Climate Station 2 (demo),730116,44.06,-93.3,43.88,-93.08
Cold & Very Cold,higher density urban,HDU,CBSA,10117,Cold & Very Cold HDU catchment 118 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,105,False,29.5,Cold HDU Climate Station 3 (demo),730117,44.09,-93.33,43.91,-93.11
Cold & Very Cold,higher density urban,HDU,CBSA,10118,Cold & Very Cold HDU catchment 119 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,98,False,41.0,Cold HDU Climate Station 4 (demo),730118,44.12,-93.36,43.94,-93.14
Cold & Very Cold,higher density urban,HDU,CBSA,10119,Cold & Very Cold HDU catchment 120 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,91,False,52.5,Cold HDU Climate Station 5 (demo),730119,44.15,-93.39,43.97,-93.17
Cold & Very Cold,higher density urban,HDU,CBSA,10120,Cold & Very Cold HDU catchment 121 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,84,False,64.0,Cold HDU Climate Station 6 (demo),730120,44.18,-93.42,44.0,-93.2
Cold & Very Cold,higher density urban,HDU,CBSA,10121,Cold & Very Cold HDU catchment 122 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,77,False,75.5,Cold HDU Climate Station 7 (demo),730121,44.21,-93.45,44.03,-93.23
Cold & Very Cold,higher density urban,HDU,CBSA,10122,Cold & Very Cold HDU catchment 123 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,70,False,87.0,Cold HDU Climate Station 1 (demo),730122,44.24,-93.48,44.06,-93.26
Cold & Very Cold,higher density urban,HDU,CBSA,10123,Cold & Very Cold HDU catchment 124 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,63,False,98.5,Cold HDU Climate Station 2 (demo),730123,44.27,-93.51,44.09,-93.29
Cold & Very Cold,higher density urban,HDU,CBSA,10124,Cold & Very Cold HDU catchment 125 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,56,False,110.0,Cold HDU Climate Station 3 (demo),730124,44.3,-93.54,44.12,-93.32
Cold & Very Cold,higher density urban,HDU,CBSA,10125,Cold & Very Cold HDU catchment 126 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,49,False,18.0,Cold HDU Climate Station 4 (demo),730125,44.33,-93.57,44.15,-93.35
Cold & Very Cold,higher density urban,HDU,CBSA,10126,Cold & Very Cold HDU catchment 127 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,43,False,29.5,Cold HDU Climate Station 5 (demo),730126,44.36,-93.6,44.18,-93.38
Cold & Very Cold,higher density urban,HDU,CBSA,10127,Cold & Very Cold HDU catchment 128 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,37,False,41.0,Cold HDU Climate Station 6 (demo),730127,44.0,-93.24,43.82,-93.02
Cold & Very Cold,higher density urban,HDU,CBSA,10128,Cold & Very Cold HDU catchment 129 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,31,False,52.5,Cold HDU Climate Station 7 (demo),730128,44.03,-93.27,43.85,-93.05
Cold & Very Cold,higher density urban,HDU,CBSA,10129,Cold & Very Cold HDU catchment 130 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,25,False,64.0,Cold HDU Climate Station 1 (demo),730129,44.06,-93.3,43.88,-93.08
Cold & Very Cold,higher density urban,HDU,CBSA,10130,Cold & Very Cold HDU catchment 131 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,19,False,75.5,Cold HDU Climate Station 2 (demo),730130,44.09,-93.33,43.91,-93.11
Cold & Very Cold,higher density urban,HDU,CBSA,10131,Cold & Very Cold HDU catchment 132 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,13,False,87.0,Cold HDU Climate Station 3 (demo),730131,44.12,-93.36,43.94,-93.14
Cold & Very Cold,higher density urban,HDU,CBSA,10132,Cold & Very Cold HDU catchment 133 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,7,False,98.5,Cold HDU Climate Station 4 (demo),730132,44.15,-93.39,43.97,-93.17
Cold & Very Cold,higher density urban,HDU,CBSA,10133,Cold & Very Cold HDU catchment 134 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,148,False,110.0,Cold HDU Climate Station 5 (demo),730133,44.18,-93.42,44.0,-93.2
Cold & Very Cold,higher density urban,HDU,CBSA,10134,Cold & Very Cold HDU catchment 135 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,141,False,18.0,Cold HDU Climate Station 6 (demo),730134,44.21,-93.45,44.03,-93.23
Cold & Very Cold,higher density urban,HDU,CBSA,10135,Cold & Very Cold HDU catchment 136 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,134,False,29.5,Cold HDU Climate Station 7 (demo),730135,44.24,-93.48,44.06,-93.26
Cold & Very Cold,higher density urban,HDU,CBSA,10136,Cold & Very Cold HDU catchment 137 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,127,False,41.0,Cold HDU Climate Station 1 (demo),730136,44.27,-93.51,44.09,-93.29
Cold & Very Cold,higher density urban,HDU,CBSA,10137,Cold & Very Cold HDU catchment 138 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,120,False,52.5,Cold HDU Climate Station 2 (demo),730137,44.3,-93.54,44.12,-93.32
Cold & Very Cold,higher density urban,HDU,CBSA,10138,Cold & Very Cold HDU catchment 139 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,113,False,64.0,Cold HDU Climate Station 3 (demo),730138,44.33,-93.57,44.15,-93.35
Cold & Very Cold,higher density urban,HDU,CBSA,10139,Cold & Very Cold HDU catchment 140 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,106,False,75.5,Cold HDU Climate Station 4 (demo),730139,44.36,-93.6,44.18,-93.38
Cold & Very Cold,higher density urban,HDU,CBSA,10140,Cold & Very Cold HDU catchment 141 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,99,False,87.0,Cold HDU Climate Station 5 (demo),730140,44.0,-93.24,43.82,-93.02
Cold & Very Cold,higher density urban,HDU,CBSA,10141,Cold & Very Cold HDU catchment 142 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,92,False,98.5,Cold HDU Climate Station 6 (demo),730141,44.03,-93.27,43.85,-93.05
Cold & Very Cold,higher density urban,HDU,CBSA,10142,Cold & Very Cold HDU catchment 143 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,85,False,110.0,Cold HDU Climate Station 7 (demo),730142,44.06,-93.3,43.88,-93.08
Cold & Very Cold,higher density urban,HDU,CBSA,10143,Cold & Very Cold HDU catchment 144 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,78,False,18.0,Cold HDU Climate Station 1 (demo),730143,44.09,-93.33,43.91,-93.11
Cold & Very Cold,higher density urban,HDU,CBSA,10144,Cold & Very Cold HDU catchment 145 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,71,False,29.5,Cold HDU Climate Station 2 (demo),730144,44.12,-93.36,43.94,-93.14
Cold & Very Cold,higher density urban,HDU,CBSA,10145,Cold & Very Cold HDU catchment 146 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,64,False,41.0,Cold HDU Climate Station 3 (demo),730145,44.15,-93.39,43.97,-93.17
Cold & Very Cold,higher density urban,HDU,CBSA,10146,Cold & Very Cold HDU catchment 147 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,57,False,52.5,Cold HDU Climate Station 4 (demo),730146,44.18,-93.42,44.0,-93.2
Cold & Very Cold,higher density urban,HDU,CBSA,10147,Cold & Very Cold HDU catchment 148 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,50,False,64.0,Cold HDU Climate Station 5 (demo),730147,44.21,-93.45,44.03,-93.23
Cold & Very Cold,lower density urban,LDU,CBSA,10148,Cold & Very Cold LDU catchment 1 (demo),2180000,891000,8500.0,3570.0,0.9,0.9,0.9,0.9,1,True,75.5,Cold LDU Climate Station 6 (demo),730148,44.84,-93.08,44.66,-92.86
Cold & Very Cold,lower density urban,LDU,CBSA,10149,Cold & Very Cold LDU catchment 2 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,142,False,87.0,Cold LDU Climate Station 7 (demo),730149,44.87,-93.11,44.69,-92.89
Cold & Very Cold,lower density urban,LDU,CBSA,10150,Cold & Very Cold LDU catchment 3 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,135,False,98.5,Cold LDU Climate Station 1 (demo),730150,44.9,-93.14,44.72,-92.92
Cold & Very Cold,lower density urban,LDU,CBSA,10151,Cold & Very Cold LDU catchment 4 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,128,False,110.0,Cold LDU Climate Station 2 (demo),730151,44.93,-93.17,44.75,-92.95
Cold & Very Cold,lower density urban,LDU,CBSA,10152,Cold & Very Cold LDU catchment 5 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,121,False,18.0,Cold LDU Climate Station 3 (demo),730152,44.96,-93.2,44.78,-92.98
Cold & Very Cold,lower density urban,LDU,CBSA,10153,Cold & Very Cold LDU catchment 6 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,114,False,29.5,Cold LDU Climate Station 4 (demo),730153,44.6,-92.84,44.42,-92.62
Cold & Very Cold,lower density urban,LDU,CBSA,10154,Cold & Very Cold LDU catchment 7 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,107,False,41.0,Cold LDU Climate Station 5 (demo),730154,44.63,-92.87,44.45,-92.65
Cold & Very Cold,lower density urban,LDU,CBSA,10155,Cold & Very Cold LDU catchment 8 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,100,False,52.5,Cold LDU Climate Station 6 (demo),730155,44.66,-92.9,44.48,-92.68
Cold & Very Cold,lower density urban,LDU,CBSA,10156,Cold & Very Cold LDU catchment 9 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,93,False,64.0,Cold LDU Climate Station 7 (demo),730156,44.69,-92.93,44.51,-92.71
Cold & Very Cold,lower density urban,LDU,CBSA,10157,Cold & Very Cold LDU catchment 10 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,86,False,75.5,Cold LDU Climate Station 1 (demo),730157,44.72,-92.96,44.54,-92.74
Cold & Very Cold,lower density urban,LDU,CBSA,10158,Cold & Very Cold LDU catchment 11 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,79,False,87.0,Cold LDU Climate Station 2 (demo),730158,44.75,-92.99,44.57,-92.77
Cold & Very Cold,lower density urban,LDU,CBSA,10159,Cold & Very Cold LDU catchment 12 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,72,False,98.5,Cold LDU Climate Station 3 (demo),730159,44.78,-93.02,44.6,-92.8
Cold & Very Cold,lower density urban,LDU,CBSA,10160,Cold & Very Cold LDU catchment 13 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,65,False,110.0,Cold LDU Climate Station 4 (demo),730160,44.81,-93.05,44.63,-92.83
Cold & Very Cold,lower density urban,LDU,CBSA,10161,Cold & Very Cold LDU catchment 14 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,58,False,18.0,Cold LDU Climate Station 5 (demo),730161,44.84,-93.08,44.66,-92.86
Cold & Very Cold,lower density urban,LDU,CBSA,10162,Cold & Very Cold LDU catchment 15 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,51,False,29.5,Cold LDU Climate Station 6 (demo),730162,44.87,-93.11,44.69,-92.89
Cold & Very Cold,lower density urban,LDU,CBSA,10163,Cold & Very Cold LDU catchment 16 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,44,False,41.0,Cold LDU Climate Station 7 (demo),730163,44.9,-93.14,44.72,-92.92
Cold & Very Cold,lower density urban,LDU,CBSA,10164,Cold & Very Cold LDU catchment 17 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,38,False,52.5,Cold LDU Climate Station 1 (demo),730164,44.93,-93.17,44.75,-92.95
Cold & Very Cold,lower density urban,LDU,CBSA,10165,Cold & Very Cold LDU catchment 18 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,32,False,64.0,Cold LDU Climate Station 2 (demo),730165,44.96,-93.2,44.78,-92.98
Cold & Very Cold,lower density urban,LDU,CBSA,10166,Cold & Very Cold LDU catchment 19 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,26,False,75.5,Cold LDU Climate Station 3 (demo),730166,44.6,-92.84,44.42,-92.62
Cold & Very Cold,lower density urban,LDU,CBSA,10167,Cold & Very Cold LDU catchment 20 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,20,False,87.0,Cold LDU Climate Station 4 (demo),730167,44.63,-92.87,44.45,-92.65
Cold & Very Cold,lower density urban,LDU,CBSA,10168,Cold & Very Cold LDU catchment 21 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,14,False,98.5,Cold LDU Climate Station 5 (demo),730168,44.66,-92.9,44.48,-92.68
Cold & Very Cold,lower density urban,LDU,CBSA,10169,Cold & Very Cold LDU catchment 22 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,8,False,110.0,Cold LDU Climate Station 6 (demo),730169,44.69,-92.93,44.51,-92.71
Cold & Very Cold,lower density urban,LDU,CBSA,10170,Cold & Very Cold LDU catchment 23 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,2,False,18.0,Cold LDU Climate Station 7 (demo),730170,44.72,-92.96,44.54,-92.74
Cold & Very Cold,lower density urban,LDU,CBSA,10171,Cold & Very Cold LDU catchment 24 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,143,False,29.5,Cold LDU Climate Station 1 (demo),730171,44.75,-92.99,44.57,-92.77
Cold & Very Cold,lower density urban,LDU,CBSA,10172,Cold & Very Cold LDU catchment 25 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,136,False,41.0,Cold LDU Climate Station 2 (demo),730172,44.78,-93.02,44.6,-92.8
Cold & Very Cold,lower density urban,LDU,CBSA,10173,Cold & Very Cold LDU catchment 26 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,129,False,52.5,Cold LDU Climate Station 3 (demo),730173,44.81,-93.05,44.63,-92.83
Cold & Very Cold,lower density urban,LDU,CBSA,10174,Cold & Very Cold LDU catchment 27 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,122,False,64.0,Cold LDU Climate Station 4 (demo),730174,44.84,-93.08,44.66,-92.86
Cold & Very Cold,lower density urban,LDU,CBSA,10175,Cold & Very Cold LDU catchment 28 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,115,False,75.5,Cold LDU Climate Station 5 (demo),730175,44.87,-93.11,44.69,-92.89
Cold & Very Cold,lower density urban,LDU,CBSA,10176,Cold & Very Cold LDU catchment 29 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,108,False,87.0,Cold LDU Climate Station 6 (demo),730176,44.9,-93.14,44.72,-92.92
Cold & Very Cold,lower density urban,LDU,CBSA,10177,Cold & Very Cold LDU catchment 30 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,101,False,98.5,Cold LDU Climate Station 7 (demo),730177,44.93,-93.17,44.75,-92.95
Cold & Very Cold,lower density urban,LDU,CBSA,10178,Cold & Very Cold LDU catchment 31 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,94,False,110.0,Cold LDU Climate Station 1 (demo),730178,44.96,-93.2,44.78,-92.98
Cold & Very Cold,lower density urban,LDU,CBSA,10179,Cold & Very Cold LDU catchment 32 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,87,False,18.0,Cold LDU Climate Station 2 (demo),730179,44.6,-92.84,44.42,-92.62
Cold & Very Cold,lower density urban,LDU,CBSA,10180,Cold & Very Cold LDU catchment 33 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,80,False,29.5,Cold LDU Climate Station 3 (demo),730180,44.63,-92.87,44.45,-92.65
Cold & Very Cold,lower density urban,LDU,CBSA,10181,Cold & Very Cold LDU catchment 34 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,73,False,41.0,Cold LDU Climate Station 4 (demo),730181,44.66,-92.9,44.48,-92.68
Cold & Very Cold,lower density urban,LDU,CBSA,10182,Cold & Very Cold LDU catchment 35 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,66,False,52.5,Cold LDU Climate Station 5 (demo),730182,44.69,-92.93,44.51,-92.71
Cold & Very Cold,lower density urban,LDU,CBSA,10183,Cold & Very Cold LDU catchment 36 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,59,False,64.0,Cold LDU Climate Station 6 (demo),730183,44.72,-92.96,44.54,-92.74
Cold & Very Cold,lower density urban,LDU,CBSA,10184,Cold & Very Cold LDU catchment 37 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,52,False,75.5,Cold LDU Climate Station 7 (demo),730184,44.75,-92.99,44.57,-92.77
Cold & Very Cold,lower density urban,LDU,CBSA,10185,Cold & Very Cold LDU catchment 38 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,45,False,87.0,Cold LDU Climate Station 1 (demo),730185,44.78,-93.02,44.6,-92.8
Cold & Very Cold,lower density urban,LDU,CBSA,10186,Cold & Very Cold LDU catchment 39 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,39,False,98.5,Cold LDU Climate Station 2 (demo),730186,44.81,-93.05,44.63,-92.83
Cold & Very Cold,lower density urban,LDU,CBSA,10187,Cold & Very Cold LDU catchment 40 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,33,False,110.0,Cold LDU Climate Station 3 (demo),730187,44.84,-93.08,44.66,-92.86
Cold & Very Cold,lower density urban,LDU,CBSA,10188,Cold & Very Cold LDU catchment 41 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,27,False,18.0,Cold LDU Climate Station 4 (demo),730188,44.87,-93.11,44.69,-92.89
Cold & Very Cold,lower density urban,LDU,CBSA,10189,Cold & Very Cold LDU catchment 42 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,21,False,29.5,Cold LDU Climate Station 5 (demo),730189,44.9,-93.14,44.72,-92.92
Cold & Very Cold,lower density urban,LDU,CBSA,10190,Cold & Very Cold LDU catchment 43 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,15,False,41.0,Cold LDU Climate Station 6 (demo),730190,44.93,-93.17,44.75,-92.95
Cold & Very Cold,lower density urban,LDU,CBSA,10191,Cold & Very Cold LDU catchment 44 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,9,False,52.5,Cold LDU Climate Station 7 (demo),730191,44.96,-93.2,44.78,-92.98
Cold & Very Cold,lower density urban,LDU,CBSA,10192,Cold & Very Cold LDU catchment 45 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,3,False,64.0,Cold LDU Climate Station 1 (demo),730192,44.6,-92.84,44.42,-92.62
Cold & Very Cold,lower density urban,LDU,CBSA,10193,Cold & Very Cold LDU catchment 46 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,144,False,75.5,Cold LDU Climate Station 2 (demo),730193,44.63,-92.87,44.45,-92.65
Cold & Very Cold,lower density urban,LDU,CBSA,10194,Cold & Very Cold LDU catchment 47 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,137,False,87.0,Cold LDU Climate Station 3 (demo),730194,44.66,-92.9,44.48,-92.68
Cold & Very Cold,lower density urban,LDU,CBSA,10195,Cold & Very Cold LDU catchment 48 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,130,False,98.5,Cold LDU Climate Station 4 (demo),730195,44.69,-92.93,44.51,-92.71
Cold & Very Cold,lower density urban,LDU,CBSA,10196,Cold & Very Cold LDU catchment 49 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,123,False,110.0,Cold LDU Climate Station 5 (demo),730196,44.72,-92.96,44.54,-92.74
Cold & Very Cold,lower density urban,LDU,CBSA,10197,Cold & Very Cold LDU catchment 50 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,116,False,18.0,Cold LDU Climate Station 6 (demo),730197,44.75,-92.99,44.57,-92.77
Cold & Very Cold,lower density urban,LDU,CBSA,10198,Cold & Very Cold LDU catchment 51 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,109,False,29.5,Cold LDU Climate Station 7 (demo),730198,44.78,-93.02,44.6,-92.8
