climate_region,urbanicity,urbanicity_short,catchment_type,catchment_code,catchment_label,population_2010,housing_units_2010,population_density_sqmi,housing_unit_density_sqmi,housing_unit_coverage_percentile,population_density_percentile,population_coverage_percentile,location_score,selection_rank,selected,station_distance_miles,selected_station_name,selected_station_number,selected_station_lat,selected_station_lon,centroid_lat,centroid_lon
Cold & Very Cold,lower density urban,LDU,CBSA,34620,"Muncie, IN",82852,38328,1042.9,482.5,0.534247,0.061644,0.520548,0.366096,104,False,2.7,IN_DELAWARE-CO-JOHNSON,725336,40.235,-85.394,40.19839,-85.41362
Cold & Very Cold,lower density urban,LDU,CBSA,29660,"Laramie, WY",32387,15353,1212.6,574.8,0.369863,0.356164,0.363014,0.363699,105,False,5.3,WY_LARAMIE-GENERAL-BREES-FIEL,725645,41.317,-105.673,41.31687,-105.57021
Cold & Very Cold,lower density urban,LDU,CBSA,11180,"Ames, IA",87534,37356,1038.4,443.2,0.527397,0.047945,0.527397,0.359589,106,False,3.5,IA_AMES-MUNI-AP,725472,41.99,-93.619,42.02978,-93.66069
Cold & Very Cold,lower density urban,LDU,CBSA,15460,"Burlington, IA-IL",27977,14239,1219.4,620.6,0.349315,0.363014,0.328767,0.35,107,False,2.4,IA_SE-IOWA-RGNL-AP,725420,40.773,-91.125,40.80757,-91.12512
Cold & Very Cold,lower density urban,LDU,CBSA,18820,"Crawfordsville, IN",14483,6214,1646.0,706.2,0.109589,0.780822,0.109589,0.344521,108,False,25.7,IN_LAFAYETTE-PURDUE-UNIV-AP,724386,40.412,-86.947,40.04275,-86.89414
Cold & Very Cold,lower density urban,LDU,CBSA,33940,"Montrose, CO",22407,10185,1321.4,600.6,0.253425,0.513699,0.246575,0.343151,109,False,2.9,CO_MONTROSE-RGNL-AP,724765,38.505,-107.898,38.47082,-107.86693
Cold & Very Cold,lower density urban,LDU,CBSA,34700,"Muscatine, IA",24461,10764,1309.3,576.2,0.273973,0.472603,0.267123,0.342123,110,False,6.9,IA_MUSCATINE,725487,41.367,-91.15,41.43616,-91.05354
Cold & Very Cold,lower density urban,LDU,CBSA,44460,"Steamboat Springs, CO",12455,8046,1514.3,978.2,0.150685,0.719178,0.075342,0.334589,111,False,5.6,CO_YAMPA-VALLEY-AP,725710,40.481,-107.218,40.50185,-107.32154
Cold & Very Cold,lower density urban,LDU,CBSA,27940,"Juneau, AK",13127,5159,1659.3,652.1,0.068493,0.80137,0.089041,0.32911,112,False,820.2,WA_EASTSOUND-ORCAS-ISLA,722208,48.708,-122.911,58.39817,-134.55859
Cold & Very Cold,lower density urban,LDU,CBSA,33900,"Monticello, IN",5176,2699,1952.5,1018.1,0.006849,0.910959,0.006849,0.323287,113,False,20.5,IN_LOGANSPORT-CASS-CO,720961,40.711,-86.375,40.74551,-86.76402
Cold & Very Cold,lower density urban,LDU,CBSA,15620,"Cadillac, MI",9682,4433,1729.2,791.7,0.034247,0.849315,0.047945,0.32226,114,False,2.5,MI_CADILLAC-WEXFORD-CO-AP,726384,44.283,-85.417,44.24729,-85.41062
Cold & Very Cold,lower density urban,LDU,CBSA,47780,"Washington, IN",12103,5252,1653.6,717.6,0.075342,0.787671,0.061644,0.321918,115,False,3.6,IN_DAVIESS-CO,720903,38.7,-87.13,38.66091,-87.1732
Cold & Very Cold,lower density urban,LDU,CBSA,22540,"Fond du Lac, WI",58663,26821,1047.7,479.0,0.431507,0.075342,0.438356,0.308219,116,False,1.1,WI_FOND-DU-LAC-CO,726506,43.77,-88.491,43.78567,-88.48924
Cold & Very Cold,lower density urban,LDU,CBSA,31860,"Mankato, MN",72269,29949,1021.8,423.4,0.452055,0.020548,0.479452,0.306507,117,False,4.1,MN_MANKATA-RGNL-AP,726585,44.217,-93.917,44.18831,-93.99038
Cold & Very Cold,lower density urban,LDU,CBSA,19860,"Dickinson, ND",25482,11861,1185.7,551.9,0.308219,0.308219,0.287671,0.304109,118,False,6.2,ND_DICKINSON-T-ROOSEVELT,727630,46.8,-102.797,46.88998,-102.78839
Cold & Very Cold,lower density urban,LDU,CBSA,23300,"Freeport, IL",24157,12399,1179.6,605.4,0.321918,0.30137,0.260274,0.302397,119,False,4.0,IL_ALBERTUS,722082,42.246,-89.582,42.28759,-89.6376
Cold & Very Cold,lower density urban,LDU,CBSA,25880,"Hillsdale, MI",7200,2896,1665.1,669.8,0.013699,0.815068,0.020548,0.295548,120,False,1.9,MI_HILLSDALE-MUNI-AP,725409,41.921,-84.586,41.92295,-84.62244
Cold & Very Cold,lower density urban,LDU,CBSA,10660,"Albert Lea, MN",17368,8300,1336.4,638.7,0.164384,0.541096,0.157534,0.294863,121,False,1.7,MN_ALBERT-LEA(AWOS),726589,43.683,-93.367,43.65791,-93.36911
Cold & Very Cold,lower density urban,LDU,CBSA,36940,"Owatonna, MN",25926,11249,1171.8,508.4,0.294521,0.273973,0.294521,0.287329,122,False,3.4,MN_OWATONNA(AWOS),726568,44.123,-93.261,44.08667,-93.21455
Cold & Very Cold,lower density urban,LDU,CBSA,18020,"Columbus, IN",50904,22948,1036.0,467.0,0.417808,0.041096,0.417808,0.285959,123,False,2.7,IN_COLUMBUS-BAKALAR,724363,39.267,-85.9,39.22897,-85.91072
Cold & Very Cold,lower density urban,LDU,CBSA,15100,"Brookings, SD",22525,9033,1236.0,495.7,0.205479,0.39726,0.253425,0.282192,124,False,0.6,SD_BROOKINGS(AWOS),726515,44.3,-96.8,44.29921,-96.78732
Cold & Very Cold,lower density urban,LDU,CBSA,49100,"Winona, MN",27031,12244,1140.7,516.7,0.315068,0.205479,0.321918,0.278082,125,False,3.2,MN_WINONA-MUNI(AWOS),726588,44.077,-91.708,44.04497,-91.66086
Cold & Very Cold,lower density urban,LDU,CBSA,12380,"Austin, MN",26724,11249,1151.3,484.6,0.294521,0.219178,0.315068,0.27226,126,False,2.5,MN_AUSTIN-MUNI,727566,43.665,-92.933,43.66529,-92.98302
Cold & Very Cold,lower density urban,LDU,CBSA,18220,"Connersville, IN",13266,6370,1360.9,653.5,0.123288,0.561644,0.09589,0.271233,127,False,35.5,IN_SHELBYVILLE-MUNI,724356,39.585,-85.8,39.65074,-85.13851
Cold & Very Cold,lower density urban,LDU,CBSA,37940,"Peru, IN",14871,6081,1365.4,558.4,0.09589,0.568493,0.123288,0.266781,128,False,6.1,IN_GRISSOM-ARB,725335,40.65,-86.15,40.72661,-86.09202
Cold & Very Cold,lower density urban,LDU,CBSA,43940,"Spearfish, SD",7152,4236,1460.5,865.0,0.020548,0.684932,0.013699,0.251713,129,False,3.7,SD_SPEARFISH-CLYDE-ICE,726605,44.483,-103.783,44.4365,-103.81911
Cold & Very Cold,lower density urban,LDU,CBSA,31940,"Marinette, WI-MI",19070,9733,1160.1,592.1,0.246575,0.267123,0.19863,0.244178,130,False,1.6,MI_MENOMINEE-MARINETTE,726487,45.117,-87.633,45.09465,-87.62312
Cold & Very Cold,lower density urban,LDU,CBSA,24100,"Gloversville, NY",26255,13279,1051.6,531.9,0.328767,0.082192,0.308219,0.238356,131,False,23.2,NY_SCHENECTADY,744994,42.85,-73.95,43.03711,-74.33045
Cold & Very Cold,lower density urban,LDU,CBSA,18660,"Cortland, NY",26210,11495,1053.8,462.1,0.30137,0.09589,0.30137,0.229452,132,False,16.3,NY_ITHACA-TOMPKINS-CO,725155,42.483,-76.467,42.60405,-76.19308
Cold & Very Cold,lower density urban,LDU,CBSA,45380,"Taylorville, IL",15143,7374,1229.1,598.5,0.136986,0.383562,0.130137,0.221918,133,False,6.1,IL_TAYLORSVILLE,744662,39.534,-89.328,39.49746,-89.22484
Cold & Very Cold,lower density urban,LDU,CBSA,48820,"Willmar, MN",20539,8753,1152.8,491.3,0.191781,0.232877,0.239726,0.215754,134,False,4.1,MN_WILLMAR-MUNI-AP,720386,45.117,-95.133,45.12211,-95.04999
Cold & Very Cold,lower density urban,LDU,CBSA,10940,"Alma, MI",17975,5913,1176.1,386.9,0.089041,0.294521,0.171233,0.177397,135,False,5.8,MI_ALMA,725405,43.322,-84.688,43.39581,-84.63202
Cold & Very Cold,lower density urban,LDU,CBSA,47980,"Watertown, SD",19891,9697,1028.3,501.3,0.239726,0.027397,0.226027,0.162671,136,False,1.5,SD_WATERTOWN-MUNI-AP,726546,44.905,-97.15,44.90883,-97.11891
Cold & Very Cold,lower density urban,LDU,CBSA,25200,"Hailey, ID",8489,4844,1225.3,699.2,0.047945,0.369863,0.034247,0.157877,137,False,4.0,ID_HAILEY-FRIEDMAN-MEM,725865,43.5,-114.3,43.55674,-114.31544
Cold & Very Cold,lower density urban,LDU,CBSA,20420,"Durango, CO",19513,9353,1035.7,496.4,0.226027,0.034247,0.212329,0.156164,138,False,11.6,CO_DURANGO-LA-PLATA-CO,724625,37.143,-107.76,37.28425,-107.87544
Cold & Very Cold,lower density urban,LDU,CBSA,16460,"Centralia, IL",19178,9105,1042.6,495.0,0.212329,0.054795,0.205479,0.155822,139,False,4.1,IL_CENTRALIA-MUNI,744657,38.515,-89.092,38.56581,-89.05361
Cold & Very Cold,lower density urban,LDU,CBSA,17650,"Cody, WY",17188,8151,1073.2,508.9,0.157534,0.136986,0.150685,0.148972,140,False,7.2,WY_CODY-MUNI(AWOS),726700,44.517,-109.017,44.60848,-108.94698
Cold & Very Cold,lower density urban,LDU,CBSA,38700,"Pontiac, IL",12897,5575,1157.4,500.3,0.082192,0.253425,0.082192,0.142124,141,False,3.3,IL_PONTIAC-AP,722171,40.924,-88.624,40.94423,-88.56608
Cold & Very Cold,lower density urban,LDU,CBSA,47340,"Wabash, IN",15437,7328,1045.2,496.1,0.130137,0.068493,0.136986,0.109931,142,False,23.2,IN_GRISSOM-ARB,725335,40.65,-86.15,40.86436,-85.80886
Cold & Very Cold,lower density urban,LDU,CBSA,37800,"Pella, IA",12121,5061,1082.3,451.9,0.061644,0.157534,0.068493,0.096575,143,False,0.6,IA_PELLA,720312,41.4,-92.946,41.39152,-92.94611
Cold & Very Cold,lower density urban,LDU,CBSA,43020,"Shawano, WI",9494,4468,1133.3,533.4,0.041096,0.184932,0.041096,0.091439,144,False,1.5,WI_SHAWANO-MUNI-AP,720589,44.783,-88.55,44.77908,-88.57968
Cold & Very Cold,lower density urban,LDU,CBSA,46780,"Van Wert, OH",14155,6329,1010.1,451.6,0.116438,0.013699,0.10274,0.07774,145,False,28.6,OH_LIMA-ALLEN-CO-AP,724298,40.708,-84.021,40.85341,-84.53266
Cold & Very Cold,lower density urban,LDU,CBSA,19810,"Detroit Lakes, MN",8337,4310,1052.4,544.1,0.027397,0.089041,0.027397,0.048972,146,False,2.4,MN_DETROIT-LAKES-WETHIN,727457,46.833,-95.883,46.8144,-95.83911
Cold & Very Cold,suburban/small town,Suburban,CBSA,24340,"Grand Rapids-Wyoming-Kentwood, MI",945567,378510,975.1,390.3,0.995305,0.957746,0.995305,0.982159,1,True,10.7,MI_GRAND-RAPIDS-KENT-CO-INT,726350,42.882,-85.523,42.94052,-85.71783
Cold & Very Cold,suburban/small town,Suburban,CBSA,49660,"Youngstown-Warren, OH",358814,172188,994.5,477.2,0.976526,0.995305,0.967136,0.981221,2,False,8.9,OH_YOUNGSTOWN-RGNL-AP,725250,41.255,-80.674,41.12913,-80.70807
Cold & Very Cold,suburban/small town,Suburban,CBSA,31700,"Manchester-Nashua, NH",376237,155645,984.3,407.2,0.962441,0.971831,0.976526,0.968544,3,False,5.2,NH_MANCHESTER-AP,743945,42.93,-71.436,42.87064,-71.49806
Cold & Very Cold,suburban/small town,Suburban,CBSA,25540,"Hartford-West Hartford-East Hartford, CT",1110419,482492,912.8,396.6,1.0,0.896714,1.0,0.96385,4,False,0.4,CT_HARTFORD-BRAINARD-FD,725087,41.735,-72.651,41.73236,-72.6449
Cold & Very Cold,suburban/small town,Suburban,CBSA,22420,"Flint, MI",370181,170334,890.4,409.7,0.971831,0.887324,0.971831,0.942254,5,False,3.8,MI_FLINT-BISHOP-IAP,726370,42.967,-83.75,43.00023,-83.69057
Cold & Very Cold,suburban/small town,Suburban,CBSA,24540,"Greeley, CO",280145,101962,944.9,343.9,0.948357,0.910798,0.962441,0.938028,6,False,13.0,CO_GREELEY-WELD-CO,724768,40.436,-104.632,40.31869,-104.82623
Cold & Very Cold,suburban/small town,Suburban,CBSA,28020,"Kalamazoo-Portage, MI",225605,99726,945.6,418.0,0.943662,0.915493,0.943662,0.933803,7,False,3.8,MI_KALAMAZOO-BATTLE-CR,726357,42.228,-85.546,42.26567,-85.59882
Cold & Very Cold,suburban/small town,Suburban,CBSA,44100,"Springfield, IL",144420,72021,957.5,477.5,0.934272,0.938967,0.920188,0.933098,8,False,4.9,IL_SPRINGFIELD-CAPITAL-AP,724390,39.845,-89.684,39.77683,-89.65535
Cold & Very Cold,suburban/small town,Suburban,CBSA,37900,"Peoria, IL",266494,125113,868.0,407.5,0.957746,0.849765,0.957746,0.919953,9,False,5.7,IL_GREATER-PEORIA-AP,725320,40.667,-89.684,40.69806,-89.58283
Cold & Very Cold,suburban/small town,Suburban,CBSA,49340,"Worcester, MA",811908,331998,794.7,324.9,0.99061,0.765258,0.99061,0.911737,10,False,4.7,MA_WORCESTER-RGNL-AP,725100,42.271,-71.873,42.29744,-71.78849
Cold & Very Cold,suburban/small town,Suburban,CBSA,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",601817,229269,774.9,295.2,0.985915,0.7277,0.985915,0.89554,11,False,1.8,NY_STEWART-FIELD,725038,41.5,-74.1,41.51945,-74.07788
Cold & Very Cold,suburban/small town,Suburban,CBSA,15540,"Burlington-South Burlington, VT",142532,62477,875.8,383.9,0.910798,0.86385,0.915493,0.895305,12,False,2.8,VT_BURLINGTON-IAP,726170,44.468,-73.15,44.50567,-73.17162
Cold & Very Cold,suburban/small town,Suburban,CBSA,21140,"Elkhart-Goshen, IN",173336,69667,838.9,337.2,0.929577,0.807512,0.934272,0.887793,13,False,5.6,IN_ELKHART-MUNI,725354,41.717,-85.983,41.6514,-85.918
Cold & Very Cold,suburban/small town,Suburban,CBSA,14580,"Bozeman, MT",87301,38115,990.5,432.4,0.826291,0.981221,0.84507,0.884272,14,False,6.2,MT_BOZEMAN-GALLATIN-FLD,726797,45.788,-111.162,45.7089,-111.10247
Cold & Very Cold,suburban/small town,Suburban,CBSA,41100,"St. George, UT",152474,63217,813.6,337.3,0.920188,0.779343,0.929577,0.87277,15,False,3.1,UT_ST-GEORGE-MUNI-AP,724754,37.1,-113.6,37.11199,-113.54608
Cold & Very Cold,suburban/small town,Suburban,CBSA,40980,"Saginaw, MI",135476,62624,820.1,379.1,0.915493,0.788732,0.906103,0.869249,16,False,6.1,MI_SAGINAW,722125,43.433,-83.867,43.4385,-83.98905
Cold & Very Cold,suburban/small town,Suburban,CBSA,13900,"Bismarck, ND",97107,44528,877.6,402.4,0.85446,0.868545,0.859155,0.860329,17,False,3.5,ND_BISMARCK-MUNI-AP,727640,46.782,-100.758,46.81831,-100.8106
Cold & Very Cold,suburban/small town,Suburban,CBSA,20260,"Duluth, MN-WI",174481,81467,762.5,356.0,0.938967,0.704225,0.938967,0.856807,18,False,4.8,MN_DULUTH-IAP,727450,46.844,-92.187,46.89787,-92.25119
Cold & Very Cold,suburban/small town,Suburban,CBSA,27500,"Janesville-Beloit, WI",119798,51052,803.1,342.3,0.892019,0.774648,0.901408,0.852817,19,False,1.9,WI_SOUTHERN-WISC-RGNL-AP,726415,42.617,-89.033,42.64313,-89.02334
Cold & Very Cold,suburban/small town,Suburban,CBSA,43100,"Sheboygan, WI",86017,38786,872.7,393.5,0.830986,0.859155,0.840376,0.842723,20,False,3.7,WI_SHEBOYGAN,726425,43.775,-87.849,43.74716,-87.78511
Cold & Very Cold,suburban/small town,Suburban,CBSA,35980,"Norwich-New London-Willimantic, CT",247733,111877,690.7,311.9,0.953052,0.586854,0.953052,0.824883,21,False,9.5,CT_GROTON-NEW-LONDON-AP,725046,41.328,-72.049,41.45991,-72.1017
Cold & Very Cold,suburban/small town,Suburban,CBSA,12700,"Barnstable Town, MA",227544,161956,666.6,474.5,0.967136,0.549296,0.948357,0.817136,22,False,3.2,MA_BARNSTABLE-MUNI-BOA,725067,41.672,-70.27,41.68812,-70.32792
Cold & Very Cold,suburban/small town,Suburban,CBSA,24260,"Grand Island, NE",58112,23604,990.8,402.4,0.713615,0.985915,0.751174,0.816432,23,False,2.3,NE_GRAND-IS-CENTRAL-NE-RGNL-A,725520,40.961,-98.313,40.93315,-98.33876
Cold & Very Cold,suburban/small town,Suburban,CBSA,29100,"La Crosse-Onalaska, WI-MN",115876,52724,731.1,332.7,0.896714,0.657277,0.896714,0.812911,24,False,3.6,WI_LA-CROSSE-MUNI-AP,726430,43.879,-91.253,43.8342,-91.21668
Cold & Very Cold,suburban/small town,Suburban,CBSA,31820,"Manitowoc, WI",52026,24742,983.3,467.6,0.737089,0.967136,0.70892,0.811972,25,False,2.8,WI_MANITOWAC-MUNI(AWOS),726455,44.133,-87.667,44.09346,-87.68173
Cold & Very Cold,suburban/small town,Suburban,CBSA,35660,"Niles, MI",109383,53193,729.5,354.7,0.901408,0.647887,0.887324,0.809859,26,False,8.6,MI_BENTON-HARBOR-ROSS,726355,42.129,-86.415,42.00502,-86.40393
Cold & Very Cold,suburban/small town,Suburban,CBSA,27100,"Jackson, MI",105825,46041,748.5,325.6,0.868545,0.694836,0.877934,0.809625,27,False,3.3,MI_JACKSON-REYNOLDS-FIELD,725395,42.264,-84.456,42.23511,-84.40493
Cold & Very Cold,suburban/small town,Suburban,CBSA,45460,"Terre Haute, IN",102402,47076,745.7,342.8,0.873239,0.690141,0.868545,0.808216,28,False,2.3,IN_TERRE-HAUTE-HULMAN-RGNL-AP,724373,39.443,-87.322,39.46077,-87.35945
Cold & Very Cold,suburban/small town,Suburban,CBSA,48140,"Wausau, WI",76137,33672,862.5,381.4,0.788732,0.830986,0.812207,0.808216,29,False,0.3,WI_WAUSAU-MUNI-AP,726463,44.927,-89.625,44.93049,-89.62251
Cold & Very Cold,suburban/small town,Suburban,CBSA,34740,"Muskegon-Norton Shores, MI",152081,65388,686.1,295.0,0.924883,0.57277,0.924883,0.801643,30,False,4.5,MI_MUSKEGON-CO-AP,726360,43.171,-86.237,43.23579,-86.22945
Cold & Very Cold,suburban/small town,Suburban,CBSA,38860,"Portland-South Portland, ME",388752,195817,624.3,314.5,0.981221,0.464789,0.981221,0.80047,31,False,3.4,ME_PORTLAND-INTL-JETPORT,726060,43.642,-70.304,43.61179,-70.35855
Cold & Very Cold,suburban/small town,Suburban,CBSA,24020,"Glens Falls, NY",57449,28005,868.6,423.4,0.760563,0.85446,0.746479,0.79061,32,False,2.4,NY_FLOYD-BENNETT-MEM-AP,725220,43.338,-73.61,43.31991,-73.64995
Cold & Very Cold,suburban/small town,Suburban,CBSA,48260,"Weirton-Steubenville, WV-OH",70331,34989,781.2,388.6,0.807512,0.741784,0.779343,0.778873,33,False,15.2,WV_WHEELING-OHIO-CO-AP,724275,40.17,-80.644,40.38803,-80.60941
Cold & Very Cold,suburban/small town,Suburban,CBSA,28100,"Kankakee, IL",76126,32323,789.0,335.0,0.779343,0.755869,0.807512,0.776761,34,False,6.0,IL_GREATER-KANKAKEE-AP,722127,41.071,-87.846,41.15774,-87.86104
Cold & Very Cold,suburban/small town,Suburban,CBSA,30620,"Lima, OH",76709,34375,758.9,340.1,0.798122,0.699531,0.821596,0.76831,35,False,6.3,OH_LIMA-ALLEN-CO-AP,724298,40.708,-84.021,40.75451,-84.12361
Cold & Very Cold,suburban/small town,Suburban,CBSA,48060,"Watertown-Fort Drum, NY",51746,23531,887.9,403.8,0.704225,0.882629,0.704225,0.766666,36,False,6.2,NY_FORT-DRUM-WHEELER-S,743700,44.05,-75.733,44.00643,-75.84171
Cold & Very Cold,suburban/small town,Suburban,CBSA,33780,"Monroe, MI",111127,47802,655.7,282.1,0.887324,0.535211,0.892019,0.765023,37,False,3.4,MI_MONROE,725418,41.94,-83.435,41.89249,-83.45557
Cold & Very Cold,suburban/small town,Suburban,CBSA,48540,"Wheeling, WV-OH",83493,41998,701.1,352.6,0.84507,0.610329,0.830986,0.760094,38,False,10.6,WV_WHEELING-OHIO-CO-AP,724275,40.17,-80.644,40.04344,-80.75896
Cold & Very Cold,suburban/small town,Suburban,CBSA,33140,"Michigan City-La Porte, IN",76699,34347,737.2,330.1,0.793427,0.671362,0.816901,0.755399,39,False,3.0,IN_MICHIGAN-CITY-MUNI-AP,726358,41.703,-86.821,41.66029,-86.81719
Cold & Very Cold,suburban/small town,Suburban,CBSA,31900,"Mansfield, OH",90721,40088,687.8,303.9,0.840376,0.58216,0.85446,0.752817,40,False,4.2,OH_MANSFIELD-LAHM-RGNL-AP,724200,40.82,-82.518,40.76184,-82.54316
Cold & Very Cold,suburban/small town,Suburban,CBSA,48020,"Watertown-Fort Atkinson, WI",43036,18812,962.6,420.8,0.647887,0.943662,0.652582,0.752347,41,False,9.2,WI_WATERTOWN,726464,43.167,-88.717,43.05284,-88.80947
Cold & Very Cold,suburban/small town,Suburban,CBSA,27060,"Ithaca, NY",65361,29773,770.2,350.9,0.765258,0.723005,0.769953,0.751408,42,False,2.3,NY_ITHACA-TOMPKINS-CO,725155,42.483,-76.467,42.4511,-76.4793
Cold & Very Cold,suburban/small town,Suburban,CBSA,12980,"Battle Creek, MI",100942,45471,666.4,300.2,0.859155,0.544601,0.86385,0.75,43,False,5.3,MI_BATTLE-CREEK-KELLOGG-AP,725396,42.312,-85.241,42.30705,-85.13836
Cold & Very Cold,suburban/small town,Suburban,CBSA,28740,"Kingston, NY",104113,47361,639.2,290.8,0.877934,0.507042,0.873239,0.747183,44,False,16.8,NY_POUGHKEEPSIE-DUTCHESS-CO,725036,41.626,-73.882,41.83793,-74.04297
Cold & Very Cold,suburban/small town,Suburban,CBSA,30340,"Lewiston-Auburn, ME",68837,30654,740.7,329.8,0.774648,0.680751,0.774648,0.741784,45,False,5.3,ME_AUBURN-LEWISTON,726184,44.05,-70.283,44.0916,-70.19287
Cold & Very Cold,suburban/small town,Suburban,CBSA,31980,"Marion, IN",38902,18345,951.2,448.6,0.643192,0.920188,0.638498,0.739202,46,False,3.7,IN_MARION-MUNI-AP,744214,40.483,-85.683,40.53296,-85.65698
Cold & Very Cold,suburban/small town,Suburban,CBSA,13020,"Bay City, MI",73174,34976,701.0,335.1,0.802817,0.605634,0.793427,0.731925,47,False,10.3,MI_SAGINAW-TRI-CITY-IAP,726379,43.528,-84.081,43.60437,-83.90328
Cold & Very Cold,suburban/small town,Suburban,CBSA,34380,"Mount Pleasant, MI",32212,14021,998.3,434.5,0.577465,1.0,0.600939,0.730047,48,False,2.6,MI_MT-PLEASANT-MUNI,725424,43.622,-84.737,43.59168,-84.76806
Cold & Very Cold,suburban/small town,Suburban,CBSA,41780,"Sandusky, OH",75069,45700,638.1,388.5,0.86385,0.502347,0.802817,0.725117,49,False,27.6,OH_ELYRIA-LORAIN-CO,725214,41.346,-82.179,41.44668,-82.69352
Cold & Very Cold,suburban/small town,Suburban,CBSA,39660,"Rapid City, SD",107053,47528,608.0,269.9,0.882629,0.41784,0.882629,0.719953,50,False,8.0,SD_ELLSWORTH-AFB,726625,44.15,-103.1,44.09662,-103.24362
Cold & Very Cold,suburban/small town,Suburban,CBSA,48580,"Whitewater-Elkhorn, WI",73095,39358,645.4,347.5,0.835681,0.525822,0.788732,0.717841,51,False,12.5,WI_BURLINGTON-AP,722059,42.69,-88.304,42.66526,-88.54739
Cold & Very Cold,suburban/small town,Suburban,CBSA,39980,"Richmond, IN",47905,23007,778.7,374.0,0.694836,0.737089,0.680751,0.706808,52,False,33.6,OH_DARKE-COUNTY-AP,720713,40.204,-84.532,39.82255,-84.9263
Cold & Very Cold,suburban/small town,Suburban,CBSA,11200,"Amherst Town-Northampton, MA",137548,57738,567.3,238.1,0.906103,0.333333,0.910798,0.706572,53,False,7.7,MA_CHICOPEE-FALLS-WEST,744910,42.2,-72.533,42.30999,-72.56226
Cold & Very Cold,suburban/small town,Suburban,CBSA,48780,"Williston, ND",30247,15339,834.8,423.4,0.600939,0.798122,0.577465,0.665258,54,False,31.7,ND_WATFORD-CITY-MUNI-AP,720868,47.796,-103.254,48.16975,-103.65084
Cold & Very Cold,suburban/small town,Suburban,CBSA,36837,"Ottawa, IL",77596,36389,578.4,271.3,0.816901,0.356808,0.826291,0.657746,55,False,8.7,IL_PERU-AP,722149,41.352,-89.153,41.33384,-88.9861
Cold & Very Cold,suburban/small town,Suburban,CBSA,16660,"Charleston-Mattoon, IL",35307,17498,769.9,381.5,0.629108,0.71831,0.615023,0.657512,56,False,0.7,IL_MATTOON-CHARLESTON,725317,39.474,-88.272,39.48416,-88.26899
Cold & Very Cold,suburban/small town,Suburban,CBSA,49780,"Zanesville, OH",44219,20873,731.0,345.1,0.657277,0.652582,0.666667,0.657512,57,False,6.8,OH_ZANESVILLE-MUNI-AP,724286,39.946,-81.893,39.94568,-82.02088
Cold & Very Cold,suburban/small town,Suburban,CBSA,28060,"Kalispell, MT",55388,23624,644.0,274.7,0.71831,0.516432,0.737089,0.651409,58,False,5.7,MT_KALISPELL-GLACIER-PK-IAP,727790,48.304,-114.264,48.22292,-114.28952
Cold & Very Cold,suburban/small town,Suburban,CBSA,45860,"Torrington, CT",53730,25129,624.6,292.1,0.741784,0.469484,0.732394,0.644601,59,False,22.2,CT_HARTFORD-BRADLEY-IAP,725080,41.937,-72.682,41.81565,-73.08187
Cold & Very Cold,suburban/small town,Suburban,CBSA,14940,"Brigham City, UT-ID",31588,10944,929.2,321.9,0.460094,0.906103,0.591549,0.642488,60,False,1.4,UT_BRIGHAM-CITY-AP,720567,41.552,-112.062,41.57166,-112.07069
Cold & Very Cold,suburban/small town,Suburban,CBSA,38340,"Pittsfield, MA",85931,43907,531.9,271.8,0.849765,0.258216,0.835681,0.639906,61,False,6.3,MA_PITTSFIELD-MUNI,744104,42.427,-73.289,42.49917,-73.2132
Cold & Very Cold,suburban/small town,Suburban,CBSA,44620,"Stevens Point-Plover, WI",40403,17971,728.4,324.0,0.633803,0.638498,0.647887,0.638263,62,False,2.4,WI_STEVENS-POINT,726426,44.55,-89.533,44.51672,-89.5483
Cold & Very Cold,suburban/small town,Suburban,CBSA,41400,"Salem, OH",53102,26061,616.7,302.7,0.746479,0.446009,0.71831,0.635681,63,False,15.6,PA_BEAVER-FALLS-AP,725204,40.767,-80.4,40.78858,-80.6973
